hex_id,candidate,median_red,median_green,median_blue,green_fraction,dark_fraction,blue_fraction,reviewed_terrain
3923,clear_candidate,239,235,224,0.0,0.0,0.0,
3924,clear_candidate,239,235,224,0.002,0.0,0.0675,
3925,clear_candidate,239,235,224,0.0,0.0,0.0,
3926,clear_candidate,239,235,224,0.0,0.0,0.0,
3927,clear_candidate,239,235,224,0.1131,0.0794,0.0,
3928,clear_candidate,239,235,224,0.0,0.0,0.0,
3929,clear_candidate,239,235,224,0.0,0.0,0.0,
3930,clear_candidate,239,235,224,0.0,0.0238,0.0,
3931,clear_candidate,239,235,224,0.0,0.0357,0.0298,
3932,clear_candidate,239,235,224,0.0,0.0,0.0,
3933,clear_candidate,239,235,224,0.0,0.0,0.0,
3934,clear_candidate,239,235,224,0.0,0.0,0.0,
3935,clear_candidate,239,235,224,0.0,0.0,0.0556,
3936,clear_candidate,239,235,224,0.0,0.0,0.0,
3937,clear_candidate,239,235,224,0.0,0.0,0.0,
3938,clear_candidate,239,235,224,0.0,0.0,0.0,
3939,clear_candidate,239,235,224,0.0437,0.002,0.0853,
3940,clear_candidate,239,235,224,0.0,0.0,0.0,
3941,clear_candidate,239,235,224,0.0,0.0357,0.0,
3942,clear_candidate,239,235,224,0.0,0.0,0.0,
4000,clear_candidate,239,235,224,0.0,0.0218,0.0,
4001,clear_candidate,239,235,224,0.0,0.0,0.0,
4002,clear_candidate,239,235,224,0.0,0.0,0.0119,
4003,vegetation_candidate,151,181,126,0.9444,0.2163,0.0,
4004,unresolved,210,193,174,0.0,0.1647,0.0,
4005,clear_candidate,239,235,224,0.1746,0.0734,0.0,
4006,clear_candidate,239,235,224,0.0,0.0,0.0,
4007,clear_candidate,239,235,224,0.0,0.0556,0.0,
4008,clear_candidate,239,235,224,0.0,0.0317,0.0,
4009,clear_candidate,239,235,224,0.0,0.0417,0.0,
4010,vegetation_candidate,162,195,132,0.9841,0.0,0.0,
4011,vegetation_candidate,165,197,135,0.9206,0.0,0.0,
4012,clear_candidate,239,235,224,0.0,0.0,0.0,
4013,clear_candidate,239,235,224,0.0,0.0,0.0,
4014,clear_candidate,239,235,224,0.0,0.0,0.0,
4015,clear_candidate,239,235,224,0.0,0.0,0.0,
4016,clear_candidate,239,235,224,0.0,0.0317,0.0,
4017,clear_candidate,239,235,224,0.0,0.0,0.0,
4018,clear_candidate,239,235,224,0.0,0.0,0.0,
4019,clear_candidate,239,235,224,0.0,0.0,0.0,
4020,clear_candidate,239,235,224,0.0,0.0,0.0,
4021,clear_candidate,239,235,224,0.0,0.0,0.0,
4022,clear_candidate,239,235,224,0.0,0.0,0.0,
4023,clear_candidate,239,235,224,0.0,0.0,0.0,
4024,clear_candidate,239,235,224,0.0,0.0,0.0,
4025,clear_candidate,239,235,224,0.0,0.0496,0.0,
4026,clear_candidate,239,235,224,0.1845,0.0437,0.0,
4027,clear_candidate,239,235,224,0.0,0.0377,0.0,
4028,clear_candidate,239,235,224,0.0,0.0,0.0,
4029,clear_candidate,239,235,224,0.0,0.0,0.0,
4030,clear_candidate,239,235,224,0.0,0.0377,0.0,
4031,clear_candidate,239,235,224,0.0,0.0,0.0,
4032,clear_candidate,239,235,224,0.0,0.0,0.0,
4033,clear_candidate,239,235,224,0.0,0.0,0.0,
4034,clear_candidate,239,235,224,0.0,0.0,0.0,
4035,clear_candidate,239,235,224,0.0,0.0,0.0516,
4036,clear_candidate,239,235,224,0.0,0.0,0.0,
4037,clear_candidate,239,235,224,0.0,0.0,0.0,
4038,clear_candidate,239,235,224,0.131,0.0456,0.0,
4039,clear_candidate,239,235,224,0.0,0.0,0.0,
4040,clear_candidate,239,235,224,0.0,0.0337,0.0,
4041,clear_candidate,239,235,224,0.0,0.0,0.0,
4042,clear_candidate,239,235,224,0.0,0.0,0.0,
4100,clear_candidate,239,235,224,0.0,0.0,0.0,
4101,clear_candidate,239,235,224,0.0,0.0357,0.0,
4102,clear_candidate,239,235,224,0.0,0.0,0.0,
4103,clear_candidate,239,235,224,0.0,0.006,0.0,
4104,clear_candidate,239,235,224,0.002,0.0119,0.0218,
4105,clear_candidate,239,233,222,0.1369,0.1052,0.0,
4106,clear_candidate,239,235,224,0.1329,0.0575,0.0,
4107,clear_candidate,239,235,224,0.0,0.0,0.0,
4108,clear_candidate,239,235,224,0.0,0.0377,0.0,
4109,clear_candidate,239,235,224,0.0,0.004,0.0,
4110,clear_candidate,239,235,224,0.0,0.0,0.0179,
4111,clear_candidate,239,235,224,0.0,0.0,0.0,
4112,clear_candidate,239,235,224,0.0,0.0,0.0,
4113,clear_candidate,239,235,224,0.0,0.0,0.0,
4114,clear_candidate,239,235,224,0.0,0.0,0.0,
4115,clear_candidate,239,235,224,0.0,0.0,0.0,
4116,clear_candidate,239,235,224,0.0,0.0,0.0,
4117,clear_candidate,239,235,224,0.0,0.0,0.004,
4118,clear_candidate,239,235,224,0.0,0.0,0.0,
4119,clear_candidate,239,235,224,0.0,0.0,0.0,
4120,clear_candidate,239,235,224,0.0,0.0,0.0,
4121,clear_candidate,239,235,224,0.0,0.0,0.0,
4122,clear_candidate,239,235,224,0.0,0.0,0.0,
4123,clear_candidate,239,235,224,0.0,0.0,0.0,
4124,clear_candidate,239,235,224,0.0,0.0,0.0,
4125,clear_candidate,239,235,224,0.0,0.0,0.0,
4126,unresolved,238,214,183,0.1052,0.0714,0.0,
4127,clear_candidate,239,235,224,0.0,0.0,0.0,
4128,clear_candidate,239,235,224,0.0,0.0,0.0,
4129,clear_candidate,239,235,224,0.0,0.0,0.0,
4130,clear_candidate,239,235,224,0.0,0.0278,0.0,
4131,unresolved,193,199,189,0.0933,0.0,0.0099,
4132,clear_candidate,239,235,224,0.0,0.0,0.0,
4133,clear_candidate,239,235,224,0.0,0.0,0.0,
4134,clear_candidate,239,235,224,0.0,0.0,0.0,
4135,clear_candidate,239,235,224,0.0,0.0,0.0,
4136,clear_candidate,239,235,224,0.0,0.0,0.006,
4137,clear_candidate,239,235,224,0.0,0.0,0.0079,
4138,clear_candidate,239,235,224,0.0,0.0,0.0,
4139,unresolved,238,206,160,0.1032,0.1409,0.0,
4140,clear_candidate,239,235,224,0.0,0.0218,0.0,
4141,clear_candidate,239,235,224,0.0,0.0,0.0,
4142,clear_candidate,239,235,224,0.0,0.0,0.0,
