hex_id,direction,neighbor_id,review_status,crossing_features,blue_pixels_29x29,pink_pixels_29x29,dark_pixels_29x29,signals
2407,se,2508,unreviewed,,305,38,0,river_candidate;road_candidate
2408,s,2409,unreviewed,,0,0,8,
2408,ne,2508,unreviewed,,0,0,0,
2408,se,2509,unreviewed,,0,0,171,rail_or_primary_candidate
2409,s,2410,unreviewed,,204,40,0,river_candidate;road_candidate
2409,ne,2509,unreviewed,,0,38,0,road_candidate
2409,se,2510,unreviewed,,326,32,0,river_candidate;road_candidate
2410,s,2411,unreviewed,,0,0,0,
2410,ne,2510,unreviewed,,0,36,72,road_candidate;rail_or_primary_candidate
2410,se,2511,unreviewed,,0,2,0,
2411,s,2412,unreviewed,,0,0,0,
2411,ne,2511,unreviewed,,0,0,0,
2411,se,2512,unreviewed,,0,1,0,
2412,s,2413,unreviewed,,0,30,5,road_candidate
2412,ne,2512,unreviewed,,0,0,0,
2412,se,2513,unreviewed,,0,0,0,
2413,s,2414,unreviewed,,0,0,0,
2413,ne,2513,unreviewed,,0,2,0,
2413,se,2514,unreviewed,,0,16,0,road_candidate
2414,s,2415,unreviewed,,0,0,0,
2414,ne,2514,unreviewed,,0,1,0,
2414,se,2515,unreviewed,,0,1,0,
2415,s,2416,unreviewed,,0,0,0,
2415,ne,2515,unreviewed,,0,1,0,
2415,se,2516,unreviewed,,0,11,21,road_candidate;rail_or_primary_candidate
2416,s,2417,unreviewed,,0,1,0,
2416,ne,2516,unreviewed,,0,1,0,
2416,se,2517,unreviewed,,0,0,0,
2417,s,2418,unreviewed,,0,24,69,road_candidate;rail_or_primary_candidate
2417,ne,2517,unreviewed,,0,0,0,
2417,se,2518,unreviewed,,0,1,0,
2418,s,2419,unreviewed,,0,16,4,road_candidate
2418,ne,2518,unreviewed,,0,0,0,
2418,se,2519,unreviewed,,0,19,55,road_candidate;rail_or_primary_candidate
2419,s,2420,unreviewed,,0,10,0,road_candidate
2419,ne,2519,unreviewed,,0,11,32,road_candidate;rail_or_primary_candidate
2419,se,2520,unreviewed,,242,65,0,river_candidate;road_candidate
2420,s,2421,unreviewed,,0,0,0,
2420,ne,2520,unreviewed,,225,76,0,river_candidate;road_candidate
2420,se,2521,unreviewed,,312,59,0,river_candidate;road_candidate
2421,s,2422,unreviewed,,0,6,0,road_candidate
2421,ne,2521,unreviewed,,259,30,0,river_candidate;road_candidate
2421,se,2522,unreviewed,,276,37,0,river_candidate;road_candidate
2422,s,2423,unreviewed,,0,0,0,
2422,ne,2522,unreviewed,,258,38,0,river_candidate;road_candidate
2422,se,2523,unreviewed,,0,0,0,
2423,s,2424,unreviewed,,483,8,1,river_candidate;road_candidate
2423,ne,2523,unreviewed,,0,0,0,
2423,se,2524,unreviewed,,651,29,0,river_candidate;road_candidate
2424,s,2425,unreviewed,,0,0,72,rail_or_primary_candidate
2424,ne,2524,unreviewed,,0,0,0,
2424,se,2525,unreviewed,,0,31,69,road_candidate;rail_or_primary_candidate
2425,s,2426,unreviewed,,0,214,36,road_candidate;rail_or_primary_candidate
2425,ne,2525,unreviewed,,0,2,30,rail_or_primary_candidate
2425,se,2526,unreviewed,,0,2,168,rail_or_primary_candidate
2426,s,2427,unreviewed,,0,79,74,road_candidate;rail_or_primary_candidate
2426,ne,2526,unreviewed,,0,0,0,
2426,se,2527,unreviewed,,0,192,0,road_candidate
2427,s,2428,unreviewed,,0,1,0,
2427,ne,2527,unreviewed,,0,86,67,road_candidate;rail_or_primary_candidate
2427,se,2528,unreviewed,,0,117,0,road_candidate
2428,s,2429,unreviewed,,0,0,0,
2428,ne,2528,unreviewed,,0,117,0,road_candidate
2428,se,2529,unreviewed,,0,0,55,rail_or_primary_candidate
2429,s,2430,unreviewed,,0,0,0,
2429,ne,2529,unreviewed,,0,0,0,
2429,se,2530,unreviewed,,0,1,0,
2430,s,2431,unreviewed,,263,28,0,river_candidate;road_candidate
2430,ne,2530,unreviewed,,0,3,0,
2430,se,2531,unreviewed,,0,0,0,
2431,s,2432,unreviewed,,0,8,1,road_candidate
2431,ne,2531,unreviewed,,304,35,0,river_candidate;road_candidate
2431,se,2532,unreviewed,,0,38,69,road_candidate;rail_or_primary_candidate
2432,s,2433,unreviewed,,0,21,2,road_candidate
2432,ne,2532,unreviewed,,0,2,0,
2432,se,2533,unreviewed,,0,1,0,
2433,s,2434,unreviewed,,0,0,0,
2433,ne,2533,unreviewed,,0,0,0,
2433,se,2534,unreviewed,,0,39,0,road_candidate
2434,ne,2534,unreviewed,,0,0,0,
2500,s,2501,reviewed,primary_road,0,0,56,rail_or_primary_candidate
2500,se,2600,unreviewed,,326,47,0,river_candidate;road_candidate
2501,s,2502,reviewed,primary_road,0,0,59,rail_or_primary_candidate
2501,ne,2600,unreviewed,,334,78,0,river_candidate;road_candidate
2501,se,2601,unreviewed,,339,70,0,river_candidate;road_candidate
2502,s,2503,unreviewed,,155,1,74,river_candidate;rail_or_primary_candidate
2502,ne,2601,unreviewed,,322,45,0,river_candidate;road_candidate
2502,se,2602,unreviewed,,194,17,401,river_candidate;road_candidate;rail_or_primary_candidate
2503,s,2504,unreviewed,,321,1,17,river_candidate;rail_or_primary_candidate
2503,ne,2602,unreviewed,,656,17,25,river_candidate;road_candidate;rail_or_primary_candidate
2503,se,2603,unreviewed,,271,78,115,river_candidate;road_candidate;rail_or_primary_candidate
2504,s,2505,unreviewed,,446,32,10,river_candidate;road_candidate;rail_or_primary_candidate
2504,ne,2603,unreviewed,,478,173,0,river_candidate;road_candidate
2504,se,2604,unreviewed,,451,41,6,river_candidate;road_candidate
2505,s,2506,unreviewed,,571,28,0,river_candidate;road_candidate
2505,ne,2604,unreviewed,,0,1,0,
2505,se,2605,unreviewed,,0,1,0,
2506,s,2507,unreviewed,,0,0,0,
2506,ne,2605,unreviewed,,585,30,0,river_candidate;road_candidate
2506,se,2606,unreviewed,,620,24,0,river_candidate;road_candidate
2507,s,2508,unreviewed,,272,31,0,river_candidate;road_candidate
2507,ne,2606,unreviewed,,616,35,0,river_candidate;road_candidate
2507,se,2607,unreviewed,,618,24,0,river_candidate;road_candidate
2508,s,2509,unreviewed,,0,19,3,road_candidate
2508,ne,2607,unreviewed,,476,73,0,river_candidate;road_candidate
2508,se,2608,unreviewed,,268,43,0,river_candidate;road_candidate
2509,s,2510,unreviewed,,202,73,3,river_candidate;road_candidate
2509,ne,2608,unreviewed,,296,48,0,river_candidate;road_candidate
2509,se,2609,unreviewed,,248,89,0,river_candidate;road_candidate
2510,s,2511,unreviewed,,0,0,0,
2510,ne,2609,unreviewed,,0,16,29,road_candidate;rail_or_primary_candidate
2510,se,2610,unreviewed,,0,4,0,
2511,s,2512,unreviewed,,0,0,0,
2511,ne,2610,unreviewed,,0,0,0,
2511,se,2611,unreviewed,,0,0,0,
2512,s,2513,unreviewed,,0,0,0,
2512,ne,2611,unreviewed,,0,2,0,
2512,se,2612,unreviewed,,0,0,0,
2513,s,2514,unreviewed,,0,0,0,
2513,ne,2612,unreviewed,,0,3,0,
2513,se,2613,unreviewed,,0,0,0,
2514,s,2515,unreviewed,,0,0,0,
2514,ne,2613,unreviewed,,0,1,0,
2514,se,2614,unreviewed,,0,4,0,
2515,s,2516,unreviewed,,0,16,1,road_candidate
2515,ne,2614,unreviewed,,0,5,0,road_candidate
2515,se,2615,unreviewed,,0,0,0,
2516,s,2517,unreviewed,,0,0,0,
2516,ne,2615,unreviewed,,0,0,0,
2516,se,2616,unreviewed,,0,0,29,rail_or_primary_candidate
2517,s,2518,unreviewed,,0,0,0,
2517,ne,2616,unreviewed,,0,0,0,
2517,se,2617,unreviewed,,201,28,0,river_candidate;road_candidate
2518,s,2519,unreviewed,,0,0,0,
2518,ne,2617,unreviewed,,284,37,0,river_candidate;road_candidate
2518,se,2618,unreviewed,,298,41,0,river_candidate;road_candidate
2519,s,2520,unreviewed,,264,34,0,river_candidate;road_candidate
2519,ne,2618,unreviewed,,327,58,0,river_candidate;road_candidate
2519,se,2619,unreviewed,,315,43,0,river_candidate;road_candidate
2520,s,2521,unreviewed,,0,44,58,road_candidate;rail_or_primary_candidate
2520,ne,2619,unreviewed,,0,3,188,rail_or_primary_candidate
2520,se,2620,unreviewed,,0,39,0,road_candidate
2521,s,2522,unreviewed,,0,22,3,road_candidate
2521,ne,2620,unreviewed,,0,1,0,
2521,se,2621,unreviewed,,0,0,0,
2522,s,2523,unreviewed,,257,33,0,river_candidate;road_candidate
2522,ne,2621,unreviewed,,0,2,7,
2522,se,2622,unreviewed,,0,25,1,road_candidate
2523,s,2524,unreviewed,,506,6,1,river_candidate;road_candidate
2523,ne,2622,unreviewed,,288,43,0,river_candidate;road_candidate
2523,se,2623,unreviewed,,0,0,0,
2524,s,2525,unreviewed,,203,21,0,river_candidate;road_candidate
2524,ne,2623,unreviewed,,505,18,20,river_candidate;road_candidate;rail_or_primary_candidate
2524,se,2624,unreviewed,,0,0,0,
2525,s,2526,unreviewed,,0,1,0,
2525,ne,2624,unreviewed,,274,36,0,river_candidate;road_candidate
2525,se,2625,unreviewed,,0,13,74,road_candidate;rail_or_primary_candidate
2526,s,2527,unreviewed,,0,0,0,
2526,ne,2625,unreviewed,,0,0,122,rail_or_primary_candidate
2526,se,2626,unreviewed,,0,0,0,
2527,s,2528,unreviewed,,0,208,69,road_candidate;rail_or_primary_candidate
2527,ne,2626,unreviewed,,0,2,51,rail_or_primary_candidate
2527,se,2627,unreviewed,,0,18,69,road_candidate;rail_or_primary_candidate
2528,s,2529,unreviewed,,0,70,92,road_candidate;rail_or_primary_candidate
2528,ne,2627,unreviewed,,0,20,0,road_candidate
2528,se,2628,unreviewed,,0,200,0,road_candidate
2529,s,2530,unreviewed,,0,25,3,road_candidate
2529,ne,2628,unreviewed,,0,139,0,road_candidate
2529,se,2629,unreviewed,,0,111,0,road_candidate
2530,s,2531,unreviewed,,0,13,69,road_candidate;rail_or_primary_candidate
2530,ne,2629,unreviewed,,222,106,5,river_candidate;road_candidate
2530,se,2630,unreviewed,,193,90,27,river_candidate;road_candidate;rail_or_primary_candidate
2531,s,2532,unreviewed,,264,22,0,river_candidate;road_candidate
2531,ne,2630,unreviewed,,335,153,10,river_candidate;road_candidate;rail_or_primary_candidate
2531,se,2631,unreviewed,,248,102,12,river_candidate;road_candidate;rail_or_primary_candidate
2532,s,2533,unreviewed,,0,0,78,rail_or_primary_candidate
2532,ne,2631,unreviewed,,187,70,3,river_candidate;road_candidate
2532,se,2632,unreviewed,,155,74,103,river_candidate;road_candidate;rail_or_primary_candidate
2533,s,2534,unreviewed,,0,0,0,
2533,ne,2632,unreviewed,,274,121,3,river_candidate;road_candidate
2533,se,2633,unreviewed,,263,97,5,river_candidate;road_candidate
2534,ne,2633,unreviewed,,309,122,15,river_candidate;road_candidate;rail_or_primary_candidate
2534,se,2634,unreviewed,,224,57,2,river_candidate;road_candidate
2600,s,2601,unreviewed,,0,0,0,
2600,ne,2700,unreviewed,,0,0,0,
2600,se,2701,unreviewed,,0,0,0,
2601,s,2602,unreviewed,,0,0,96,rail_or_primary_candidate
2601,ne,2701,unreviewed,,0,8,6,road_candidate
2601,se,2702,unreviewed,,0,4,49,rail_or_primary_candidate
2602,s,2603,unreviewed,,0,179,0,road_candidate
2602,ne,2702,unreviewed,,0,0,261,rail_or_primary_candidate
2602,se,2703,unreviewed,,0,22,14,road_candidate;rail_or_primary_candidate
2603,s,2604,unreviewed,,0,189,47,road_candidate;rail_or_primary_candidate
2603,ne,2703,unreviewed,,0,150,0,road_candidate
2603,se,2704,unreviewed,,0,147,0,road_candidate
2604,s,2605,unreviewed,,0,0,52,rail_or_primary_candidate
2604,ne,2704,unreviewed,,0,2,0,
2604,se,2705,unreviewed,,0,0,0,
2605,s,2606,unreviewed,,0,3,0,
2605,ne,2705,unreviewed,,0,0,0,
2605,se,2706,unreviewed,,0,0,0,
2606,s,2607,unreviewed,,0,2,1,
2606,ne,2706,unreviewed,,0,9,0,road_candidate
2606,se,2707,unreviewed,,0,13,50,road_candidate;rail_or_primary_candidate
2607,s,2608,unreviewed,,542,24,0,river_candidate;road_candidate
2607,ne,2707,unreviewed,,0,2,9,
2607,se,2708,unreviewed,,0,95,7,road_candidate
2608,s,2609,unreviewed,,0,14,32,road_candidate;rail_or_primary_candidate
2608,ne,2708,unreviewed,,532,36,5,river_candidate;road_candidate
2608,se,2709,unreviewed,,0,22,53,road_candidate;rail_or_primary_candidate
2609,s,2610,unreviewed,,0,9,0,road_candidate
2609,ne,2709,unreviewed,,0,13,0,road_candidate
2609,se,2710,unreviewed,,0,0,0,
2610,s,2611,unreviewed,,0,0,0,
2610,ne,2710,unreviewed,,0,0,0,
2610,se,2711,unreviewed,,0,15,0,road_candidate
2611,s,2612,unreviewed,,0,0,0,
2611,ne,2711,unreviewed,,0,3,0,
2611,se,2712,unreviewed,,0,1,0,
2612,s,2613,unreviewed,,212,35,0,river_candidate;road_candidate
2612,ne,2712,unreviewed,,0,0,0,
2612,se,2713,unreviewed,,0,0,0,
2613,s,2614,unreviewed,,0,1,0,
2613,ne,2713,unreviewed,,300,43,0,river_candidate;road_candidate
2613,se,2714,unreviewed,,0,0,0,
2614,s,2615,unreviewed,,0,0,0,
2614,ne,2714,unreviewed,,0,25,0,road_candidate
2614,se,2715,unreviewed,,0,32,0,road_candidate
2615,s,2616,unreviewed,,0,0,0,
2615,ne,2715,unreviewed,,0,0,0,
2615,se,2716,unreviewed,,0,0,0,
2616,s,2617,unreviewed,,0,2,0,
2616,ne,2716,unreviewed,,0,1,0,
2616,se,2717,unreviewed,,0,0,0,
2617,s,2618,unreviewed,,0,0,0,
2617,ne,2717,unreviewed,,0,0,0,
2617,se,2718,unreviewed,,0,1,0,
2618,s,2619,unreviewed,,0,0,0,
2618,ne,2718,unreviewed,,0,0,0,
2618,se,2719,unreviewed,,0,2,0,
2619,s,2620,unreviewed,,0,0,0,
2619,ne,2719,unreviewed,,0,1,0,
2619,se,2720,unreviewed,,0,0,6,
2620,s,2621,unreviewed,,0,0,0,
2620,ne,2720,unreviewed,,0,34,0,road_candidate
2620,se,2721,unreviewed,,0,1,0,
2621,s,2622,unreviewed,,0,0,0,
2621,ne,2721,unreviewed,,0,2,0,
2621,se,2722,unreviewed,,0,1,0,
2622,s,2623,unreviewed,,260,50,0,river_candidate;road_candidate
2622,ne,2722,unreviewed,,0,3,0,
2622,se,2723,unreviewed,,0,17,20,road_candidate;rail_or_primary_candidate
2623,s,2624,unreviewed,,656,17,0,river_candidate;road_candidate
2623,ne,2723,unreviewed,,301,36,0,river_candidate;road_candidate
2623,se,2724,unreviewed,,668,35,0,river_candidate;road_candidate
2624,s,2625,unreviewed,,273,21,0,river_candidate;road_candidate
2624,ne,2724,unreviewed,,0,0,0,
2624,se,2725,unreviewed,,0,243,0,road_candidate
2625,s,2626,unreviewed,,0,0,0,
2625,ne,2725,unreviewed,,0,82,111,road_candidate;rail_or_primary_candidate
2625,se,2726,unreviewed,,0,4,52,rail_or_primary_candidate
2626,s,2627,unreviewed,,0,0,0,
2626,ne,2726,unreviewed,,0,1,38,rail_or_primary_candidate
2626,se,2727,unreviewed,,0,0,0,
2627,s,2628,unreviewed,,0,0,0,
2627,ne,2727,unreviewed,,0,0,154,rail_or_primary_candidate
2627,se,2728,unreviewed,,0,38,70,road_candidate;rail_or_primary_candidate
2628,s,2629,unreviewed,,0,214,69,road_candidate;rail_or_primary_candidate
2628,ne,2728,unreviewed,,0,0,178,rail_or_primary_candidate
2628,se,2729,unreviewed,,0,39,0,road_candidate
2629,s,2630,unreviewed,,0,193,0,road_candidate
2629,ne,2729,unreviewed,,0,0,0,
2629,se,2730,unreviewed,,0,2,0,
2630,s,2631,unreviewed,,0,241,75,road_candidate;rail_or_primary_candidate
2630,ne,2730,unreviewed,,0,20,0,road_candidate
2630,se,2731,unreviewed,,0,17,0,road_candidate
2631,s,2632,unreviewed,,0,206,0,road_candidate
2631,ne,2731,unreviewed,,0,3,0,
2631,se,2732,unreviewed,,0,0,0,
2632,s,2633,unreviewed,,0,164,126,road_candidate;rail_or_primary_candidate
2632,ne,2732,unreviewed,,0,0,0,
2632,se,2733,unreviewed,,0,1,0,
2633,s,2634,unreviewed,,0,125,124,road_candidate;rail_or_primary_candidate
2633,ne,2733,unreviewed,,0,1,0,
2633,se,2734,unreviewed,,0,253,0,road_candidate
2634,ne,2734,unreviewed,,30,136,53,river_candidate;road_candidate;rail_or_primary_candidate
2700,s,2701,unreviewed,,0,7,0,road_candidate
2700,se,2800,unreviewed,,0,8,0,road_candidate
2701,s,2702,unreviewed,,0,0,34,rail_or_primary_candidate
2701,ne,2800,unreviewed,,0,27,9,road_candidate
2701,se,2801,unreviewed,,0,13,32,road_candidate;rail_or_primary_candidate
2702,s,2703,unreviewed,,0,31,2,road_candidate
2702,ne,2801,unreviewed,,0,30,48,road_candidate;rail_or_primary_candidate
2702,se,2802,unreviewed,,0,15,0,road_candidate
2703,s,2704,unreviewed,,0,0,0,
2703,ne,2802,unreviewed,,0,1,0,
2703,se,2803,unreviewed,,0,0,0,
2704,s,2705,unreviewed,,0,26,2,road_candidate
2704,ne,2803,unreviewed,,0,2,0,
2704,se,2804,unreviewed,,0,12,0,road_candidate
2705,s,2706,unreviewed,,0,25,1,road_candidate
2705,ne,2804,unreviewed,,0,0,0,
2705,se,2805,unreviewed,,0,17,0,road_candidate
2706,s,2707,unreviewed,,0,0,0,
2706,ne,2805,unreviewed,,0,0,0,
2706,se,2806,unreviewed,,0,0,0,
2707,s,2708,unreviewed,,0,114,62,road_candidate;rail_or_primary_candidate
2707,ne,2806,unreviewed,,0,0,0,
2707,se,2807,unreviewed,,0,0,0,
2708,s,2709,unreviewed,,233,55,71,river_candidate;road_candidate;rail_or_primary_candidate
2708,ne,2807,unreviewed,,0,123,61,road_candidate;rail_or_primary_candidate
2708,se,2808,unreviewed,,547,69,30,river_candidate;road_candidate;rail_or_primary_candidate
2709,s,2710,unreviewed,,0,1,50,rail_or_primary_candidate
2709,ne,2808,unreviewed,,0,0,0,
2709,se,2809,unreviewed,,0,0,0,
2710,s,2711,unreviewed,,0,0,0,
2710,ne,2809,unreviewed,,0,0,0,
2710,se,2810,unreviewed,,0,0,48,rail_or_primary_candidate
2711,s,2712,unreviewed,,0,33,1,road_candidate
2711,ne,2810,unreviewed,,0,0,0,
2711,se,2811,unreviewed,,0,0,0,
2712,s,2713,unreviewed,,0,11,2,road_candidate
2712,ne,2811,unreviewed,,0,0,0,
2712,se,2812,unreviewed,,0,1,0,
2713,s,2714,unreviewed,,283,38,0,river_candidate;road_candidate
2713,ne,2812,unreviewed,,0,0,0,
2713,se,2813,unreviewed,,0,3,0,
2714,s,2715,unreviewed,,0,0,0,
2714,ne,2813,unreviewed,,241,74,0,river_candidate;road_candidate
2714,se,2814,unreviewed,,0,3,0,
2715,s,2716,unreviewed,,0,0,0,
2715,ne,2814,unreviewed,,0,1,0,
2715,se,2815,unreviewed,,0,4,0,
2716,s,2717,unreviewed,,0,0,0,
2716,ne,2815,unreviewed,,0,0,0,
2716,se,2816,unreviewed,,0,0,0,
2717,s,2718,unreviewed,,0,0,0,
2717,ne,2816,unreviewed,,0,0,0,
2717,se,2817,unreviewed,,0,0,0,
2718,s,2719,unreviewed,,0,0,0,
2718,ne,2817,unreviewed,,0,2,0,
2718,se,2818,unreviewed,,0,0,0,
2719,s,2720,unreviewed,,0,0,0,
2719,ne,2818,unreviewed,,0,0,0,
2719,se,2819,unreviewed,,0,0,0,
2720,s,2721,unreviewed,,0,0,0,
2720,ne,2819,unreviewed,,0,0,0,
2720,se,2820,unreviewed,,0,26,0,road_candidate
2721,s,2722,unreviewed,,0,1,0,
2721,ne,2820,unreviewed,,0,4,0,
2721,se,2821,unreviewed,,0,2,0,
2722,s,2723,unreviewed,,0,0,0,
2722,ne,2821,unreviewed,,0,0,0,
2722,se,2822,unreviewed,,0,0,0,
2723,s,2724,unreviewed,,519,57,3,river_candidate;road_candidate
2723,ne,2822,unreviewed,,0,2,0,
2723,se,2823,unreviewed,,0,1,63,rail_or_primary_candidate
2724,s,2725,unreviewed,,0,123,77,road_candidate;rail_or_primary_candidate
2724,ne,2823,unreviewed,,590,27,4,river_candidate;road_candidate
2724,se,2824,unreviewed,,0,0,0,
2725,s,2726,unreviewed,,0,175,58,road_candidate;rail_or_primary_candidate
2725,ne,2824,unreviewed,,0,143,50,road_candidate;rail_or_primary_candidate
2725,se,2825,unreviewed,,0,182,138,road_candidate;rail_or_primary_candidate
2726,s,2727,unreviewed,,0,35,1,road_candidate
2726,ne,2825,unreviewed,,0,0,5,
2726,se,2826,unreviewed,,0,1,58,rail_or_primary_candidate
2727,s,2728,unreviewed,,0,0,0,
2727,ne,2826,unreviewed,,0,2,0,
2727,se,2827,unreviewed,,0,16,0,road_candidate
2728,s,2729,unreviewed,,0,15,0,road_candidate
2728,ne,2827,unreviewed,,0,1,0,
2728,se,2828,unreviewed,,0,7,0,road_candidate
2729,s,2730,unreviewed,,0,26,2,road_candidate
2729,ne,2828,unreviewed,,0,23,0,road_candidate
2729,se,2829,unreviewed,,0,1,0,
2730,s,2731,unreviewed,,0,29,0,road_candidate
2730,ne,2829,unreviewed,,0,3,0,
2730,se,2830,unreviewed,,0,1,0,
2731,s,2732,unreviewed,,0,28,1,road_candidate
2731,ne,2830,unreviewed,,0,1,0,
2731,se,2831,unreviewed,,0,0,0,
2732,s,2733,unreviewed,,0,0,0,
2732,ne,2831,unreviewed,,0,0,0,
2732,se,2832,unreviewed,,0,8,0,road_candidate
2733,s,2734,unreviewed,,0,0,69,rail_or_primary_candidate
2733,ne,2832,unreviewed,,0,0,0,
2733,se,2833,unreviewed,,0,0,0,
2734,ne,2833,unreviewed,,0,3,0,
2734,se,2834,unreviewed,,590,17,1,river_candidate;road_candidate
2800,s,2801,unreviewed,,0,0,50,rail_or_primary_candidate
2800,ne,2900,unreviewed,,0,16,21,road_candidate;rail_or_primary_candidate
2800,se,2901,unreviewed,,0,0,67,rail_or_primary_candidate
2801,s,2802,unreviewed,,0,0,0,
2801,ne,2901,unreviewed,,0,0,0,
2801,se,2902,unreviewed,,0,1,47,rail_or_primary_candidate
2802,s,2803,unreviewed,,0,0,0,
2802,ne,2902,unreviewed,,0,2,0,
2802,se,2903,unreviewed,,0,1,0,
2803,s,2804,unreviewed,,0,0,0,
2803,ne,2903,unreviewed,,0,2,0,
2803,se,2904,unreviewed,,0,2,0,
2804,s,2805,unreviewed,,0,1,0,
2804,ne,2904,unreviewed,,0,46,0,road_candidate
2804,se,2905,unreviewed,,0,0,0,
2805,s,2806,unreviewed,,0,26,2,road_candidate
2805,ne,2905,unreviewed,,0,0,0,
2805,se,2906,unreviewed,,378,66,0,river_candidate;road_candidate
2806,s,2807,unreviewed,,0,28,1,road_candidate
2806,ne,2906,unreviewed,,326,42,0,river_candidate;road_candidate
2806,se,2907,unreviewed,,306,41,0,river_candidate;road_candidate
2807,s,2808,unreviewed,,541,21,9,river_candidate;road_candidate
2807,ne,2907,unreviewed,,152,73,52,river_candidate;road_candidate;rail_or_primary_candidate
2807,se,2908,unreviewed,,266,68,0,river_candidate;road_candidate
2808,s,2809,unreviewed,,0,0,0,
2808,ne,2908,unreviewed,,591,46,0,river_candidate;road_candidate
2808,se,2909,unreviewed,,600,25,0,river_candidate;road_candidate
2809,s,2810,unreviewed,,0,0,0,
2809,ne,2909,unreviewed,,614,28,0,river_candidate;road_candidate
2809,se,2910,unreviewed,,609,36,0,river_candidate;road_candidate
2810,s,2811,unreviewed,,0,0,51,rail_or_primary_candidate
2810,ne,2910,unreviewed,,597,17,0,river_candidate;road_candidate
2810,se,2911,unreviewed,,0,0,0,
2811,s,2812,unreviewed,,0,0,58,rail_or_primary_candidate
2811,ne,2911,unreviewed,,0,0,0,
2811,se,2912,unreviewed,,0,0,0,
2812,s,2813,unreviewed,,0,1,66,rail_or_primary_candidate
2812,ne,2912,unreviewed,,0,0,0,
2812,se,2913,unreviewed,,0,0,0,
2813,s,2814,unreviewed,,140,51,66,river_candidate;road_candidate;rail_or_primary_candidate
2813,ne,2913,unreviewed,,0,31,0,road_candidate
2813,se,2914,unreviewed,,0,0,184,rail_or_primary_candidate
2814,s,2815,unreviewed,,0,0,0,
2814,ne,2914,unreviewed,,325,41,0,river_candidate;road_candidate
2814,se,2915,unreviewed,,0,38,65,road_candidate;rail_or_primary_candidate
2815,s,2816,unreviewed,,0,0,0,
2815,ne,2915,unreviewed,,0,0,0,
2815,se,2916,unreviewed,,0,25,0,road_candidate
2816,s,2817,unreviewed,,0,5,0,road_candidate
2816,ne,2916,unreviewed,,0,1,0,
2816,se,2917,unreviewed,,0,2,0,
2817,s,2818,unreviewed,,0,0,0,
2817,ne,2917,unreviewed,,0,0,0,
2817,se,2918,unreviewed,,0,0,0,
2818,s,2819,unreviewed,,0,1,0,
2818,ne,2918,unreviewed,,0,2,0,
2818,se,2919,unreviewed,,0,1,0,
2819,s,2820,unreviewed,,0,0,0,
2819,ne,2919,unreviewed,,0,1,0,
2819,se,2920,unreviewed,,0,0,0,
2820,s,2821,unreviewed,,0,0,0,
2820,ne,2920,unreviewed,,0,33,0,road_candidate
2820,se,2921,unreviewed,,240,45,0,river_candidate;road_candidate
2821,s,2822,unreviewed,,0,0,0,
2821,ne,2921,unreviewed,,342,76,0,river_candidate;road_candidate
2821,se,2922,unreviewed,,0,0,0,
2822,s,2823,unreviewed,,0,0,0,
2822,ne,2922,unreviewed,,0,0,0,
2822,se,2923,unreviewed,,0,0,0,
2823,s,2824,unreviewed,,680,18,61,river_candidate;road_candidate;rail_or_primary_candidate
2823,ne,2923,unreviewed,,0,0,0,
2823,se,2924,unreviewed,,0,2,0,
2824,s,2825,unreviewed,,258,11,0,river_candidate;road_candidate
2824,ne,2924,unreviewed,,359,33,82,river_candidate;road_candidate;rail_or_primary_candidate
2824,se,2925,unreviewed,,285,42,0,river_candidate;road_candidate
2825,s,2826,unreviewed,,0,0,0,
2825,ne,2925,unreviewed,,0,0,126,rail_or_primary_candidate
2825,se,2926,unreviewed,,0,0,2,
2826,s,2827,unreviewed,,0,0,0,
2826,ne,2926,unreviewed,,0,0,0,
2826,se,2927,unreviewed,,0,2,46,rail_or_primary_candidate
2827,s,2828,unreviewed,,0,25,66,road_candidate;rail_or_primary_candidate
2827,ne,2927,unreviewed,,0,0,0,
2827,se,2928,unreviewed,,0,0,0,
2828,s,2829,unreviewed,,0,0,0,
2828,ne,2928,unreviewed,,0,14,4,road_candidate
2828,se,2929,unreviewed,,0,17,0,road_candidate
2829,s,2830,unreviewed,,0,0,0,
2829,ne,2929,unreviewed,,0,1,0,
2829,se,2930,unreviewed,,0,0,0,
2830,s,2831,unreviewed,,0,0,0,
2830,ne,2930,unreviewed,,0,0,0,
2830,se,2931,unreviewed,,0,0,0,
2831,s,2832,unreviewed,,0,0,81,rail_or_primary_candidate
2831,ne,2931,unreviewed,,0,1,0,
2831,se,2932,unreviewed,,0,1,0,
2832,s,2833,unreviewed,,0,0,0,
2832,ne,2932,unreviewed,,0,0,0,
2832,se,2933,unreviewed,,0,7,0,road_candidate
2833,s,2834,unreviewed,,4,6,19,road_candidate;rail_or_primary_candidate
2833,ne,2933,unreviewed,,0,1,0,
2833,se,2934,unreviewed,,0,29,0,road_candidate
2834,ne,2934,unreviewed,,6,15,0,road_candidate
2900,s,2901,reviewed,none,0,0,0,
2900,se,3000,reviewed,none,0,0,0,
2901,s,2902,reviewed,none,0,0,0,
2901,ne,3000,reviewed,none,0,2,0,
2901,se,3001,reviewed,none,0,2,0,
2902,s,2903,reviewed,none,0,0,0,
2902,ne,3001,reviewed,none,0,1,0,
2902,se,3002,reviewed,railroad,0,2,57,rail_or_primary_candidate
2903,s,2904,reviewed,none,0,0,0,
