hex_id,direction,neighbor_id,review_status,crossing_features,source_ref
2902,ne,3001,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
2902,se,3002,reviewed,railroad,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
2903,s,2904,unreviewed,,
2903,ne,3002,unreviewed,,
2903,se,3003,unreviewed,,
2904,s,2905,unreviewed,,
2904,ne,3003,unreviewed,,
2904,se,3004,unreviewed,,
2905,s,2906,unreviewed,,
2905,ne,3004,unreviewed,,
2905,se,3005,unreviewed,,
2906,s,2907,unreviewed,,
2906,ne,3005,unreviewed,,
2906,se,3006,unreviewed,,
2907,s,2908,unreviewed,,
2907,ne,3006,unreviewed,,
2907,se,3007,unreviewed,,
2908,s,2909,unreviewed,,
2908,ne,3007,unreviewed,,
2908,se,3008,unreviewed,,
2909,s,2910,unreviewed,,
2909,ne,3008,unreviewed,,
2909,se,3009,unreviewed,,
2910,s,2911,unreviewed,,
2910,ne,3009,unreviewed,,
2910,se,3010,unreviewed,,
2911,s,2912,unreviewed,,
2911,ne,3010,unreviewed,,
2911,se,3011,unreviewed,,
2912,s,2913,unreviewed,,
2912,ne,3011,unreviewed,,
2912,se,3012,unreviewed,,
2913,s,2914,unreviewed,,
2913,ne,3012,unreviewed,,
2913,se,3013,unreviewed,,
2914,s,2915,unreviewed,,
2914,ne,3013,unreviewed,,
2914,se,3014,unreviewed,,
2915,s,2916,unreviewed,,
2915,ne,3014,unreviewed,,
2915,se,3015,unreviewed,,
2916,s,2917,unreviewed,,
2916,ne,3015,unreviewed,,
2916,se,3016,unreviewed,,
2917,s,2918,unreviewed,,
2917,ne,3016,unreviewed,,
2917,se,3017,unreviewed,,
2918,s,2919,unreviewed,,
2918,ne,3017,unreviewed,,
2918,se,3018,unreviewed,,
2919,s,2920,unreviewed,,
2919,ne,3018,unreviewed,,
2919,se,3019,unreviewed,,
2920,s,2921,unreviewed,,
2920,ne,3019,unreviewed,,
2920,se,3020,unreviewed,,
2921,s,2922,unreviewed,,
2921,ne,3020,unreviewed,,
2921,se,3021,unreviewed,,
2922,s,2923,unreviewed,,
2922,ne,3021,unreviewed,,
2922,se,3022,unreviewed,,
2923,s,2924,unreviewed,,
2923,ne,3022,unreviewed,,
2923,se,3023,unreviewed,,
2924,s,2925,unreviewed,,
2924,ne,3023,unreviewed,,
2924,se,3024,unreviewed,,
2925,s,2926,unreviewed,,
2925,ne,3024,unreviewed,,
2925,se,3025,unreviewed,,
2926,s,2927,unreviewed,,
2926,ne,3025,unreviewed,,
2926,se,3026,unreviewed,,
2927,s,2928,unreviewed,,
2927,ne,3026,unreviewed,,
2927,se,3027,unreviewed,,
2928,s,2929,unreviewed,,
2928,ne,3027,unreviewed,,
2928,se,3028,unreviewed,,
2929,s,2930,unreviewed,,
2929,ne,3028,unreviewed,,
2929,se,3029,unreviewed,,
2930,s,2931,unreviewed,,
2930,ne,3029,unreviewed,,
2930,se,3030,unreviewed,,
2931,s,2932,unreviewed,,
2931,ne,3030,unreviewed,,
2931,se,3031,unreviewed,,
2932,s,2933,unreviewed,,
2932,ne,3031,unreviewed,,
2932,se,3032,unreviewed,,
2933,s,2934,unreviewed,,
2933,ne,3032,unreviewed,,
2933,se,3033,unreviewed,,
2934,ne,3033,unreviewed,,
2934,se,3034,unreviewed,,
3000,s,3001,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
3000,ne,3100,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
3000,se,3101,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
3001,s,3002,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
3001,ne,3101,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
3001,se,3102,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
3002,s,3003,unreviewed,,
3002,ne,3102,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
3002,se,3103,unreviewed,,
3003,s,3004,unreviewed,,
3003,ne,3103,unreviewed,,
3003,se,3104,unreviewed,,
3004,s,3005,unreviewed,,
3004,ne,3104,unreviewed,,
3004,se,3105,unreviewed,,
3005,s,3006,unreviewed,,
3005,ne,3105,unreviewed,,
3005,se,3106,unreviewed,,
3006,s,3007,unreviewed,,
3006,ne,3106,unreviewed,,
3006,se,3107,unreviewed,,
3007,s,3008,unreviewed,,
3007,ne,3107,unreviewed,,
3007,se,3108,unreviewed,,
3008,s,3009,unreviewed,,
3008,ne,3108,unreviewed,,
3008,se,3109,unreviewed,,
3009,s,3010,unreviewed,,
3009,ne,3109,unreviewed,,
3009,se,3110,unreviewed,,
3010,s,3011,unreviewed,,
3010,ne,3110,unreviewed,,
3010,se,3111,unreviewed,,
3011,s,3012,unreviewed,,
3011,ne,3111,unreviewed,,
3011,se,3112,unreviewed,,
3012,s,3013,unreviewed,,
3012,ne,3112,unreviewed,,
3012,se,3113,unreviewed,,
3013,s,3014,unreviewed,,
3013,ne,3113,unreviewed,,
3013,se,3114,unreviewed,,
3014,s,3015,unreviewed,,
3014,ne,3114,unreviewed,,
3014,se,3115,unreviewed,,
3015,s,3016,unreviewed,,
3015,ne,3115,unreviewed,,
3015,se,3116,unreviewed,,
3016,s,3017,unreviewed,,
3016,ne,3116,unreviewed,,
3016,se,3117,unreviewed,,
3017,s,3018,unreviewed,,
3017,ne,3117,unreviewed,,
3017,se,3118,unreviewed,,
3018,s,3019,unreviewed,,
3018,ne,3118,unreviewed,,
3018,se,3119,unreviewed,,
3019,s,3020,unreviewed,,
3019,ne,3119,unreviewed,,
3019,se,3120,unreviewed,,
3020,s,3021,unreviewed,,
3020,ne,3120,unreviewed,,
3020,se,3121,unreviewed,,
3021,s,3022,unreviewed,,
3021,ne,3121,unreviewed,,
3021,se,3122,unreviewed,,
3022,s,3023,unreviewed,,
3022,ne,3122,unreviewed,,
3022,se,3123,unreviewed,,
3023,s,3024,unreviewed,,
3023,ne,3123,unreviewed,,
3023,se,3124,unreviewed,,
3024,s,3025,unreviewed,,
3024,ne,3124,unreviewed,,
3024,se,3125,unreviewed,,
3025,s,3026,unreviewed,,
3025,ne,3125,unreviewed,,
3025,se,3126,unreviewed,,
3026,s,3027,unreviewed,,
3026,ne,3126,unreviewed,,
3026,se,3127,unreviewed,,
3027,s,3028,unreviewed,,
3027,ne,3127,unreviewed,,
3027,se,3128,unreviewed,,
3028,s,3029,unreviewed,,
3028,ne,3128,unreviewed,,
3028,se,3129,unreviewed,,
3029,s,3030,unreviewed,,
3029,ne,3129,unreviewed,,
3029,se,3130,unreviewed,,
3030,s,3031,unreviewed,,
3030,ne,3130,unreviewed,,
3030,se,3131,unreviewed,,
3031,s,3032,unreviewed,,
3031,ne,3131,unreviewed,,
3031,se,3132,unreviewed,,
3032,s,3033,unreviewed,,
3032,ne,3132,unreviewed,,
3032,se,3133,unreviewed,,
3033,s,3034,unreviewed,,
3033,ne,3133,unreviewed,,
3033,se,3134,unreviewed,,
3034,ne,3134,unreviewed,,
3100,s,3101,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
3100,se,3200,reviewed,minor_river,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3101,s,3102,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1890-2420 y40-560
3101,ne,3200,reviewed,minor_river,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3101,se,3201,reviewed,minor_river,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3102,s,3103,unreviewed,,
3102,ne,3201,reviewed,minor_river,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3102,se,3202,reviewed,minor_river,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3103,s,3104,unreviewed,,
3103,ne,3202,unreviewed,,
3103,se,3203,unreviewed,,
3104,s,3105,unreviewed,,
3104,ne,3203,unreviewed,,
3104,se,3204,unreviewed,,
3105,s,3106,unreviewed,,
3105,ne,3204,unreviewed,,
3105,se,3205,unreviewed,,
3106,s,3107,unreviewed,,
3106,ne,3205,unreviewed,,
3106,se,3206,unreviewed,,
3107,s,3108,unreviewed,,
3107,ne,3206,unreviewed,,
3107,se,3207,unreviewed,,
3108,s,3109,unreviewed,,
3108,ne,3207,unreviewed,,
3108,se,3208,unreviewed,,
3109,s,3110,unreviewed,,
3109,ne,3208,unreviewed,,
3109,se,3209,unreviewed,,
3110,s,3111,unreviewed,,
3110,ne,3209,unreviewed,,
3110,se,3210,unreviewed,,
3111,s,3112,unreviewed,,
3111,ne,3210,unreviewed,,
3111,se,3211,unreviewed,,
3112,s,3113,unreviewed,,
3112,ne,3211,unreviewed,,
3112,se,3212,unreviewed,,
3113,s,3114,unreviewed,,
3113,ne,3212,unreviewed,,
3113,se,3213,unreviewed,,
3114,s,3115,unreviewed,,
3114,ne,3213,unreviewed,,
3114,se,3214,unreviewed,,
3115,s,3116,unreviewed,,
3115,ne,3214,unreviewed,,
3115,se,3215,unreviewed,,
3116,s,3117,unreviewed,,
3116,ne,3215,unreviewed,,
3116,se,3216,unreviewed,,
3117,s,3118,unreviewed,,
3117,ne,3216,unreviewed,,
3117,se,3217,unreviewed,,
3118,s,3119,unreviewed,,
3118,ne,3217,unreviewed,,
3118,se,3218,unreviewed,,
3119,s,3120,unreviewed,,
3119,ne,3218,unreviewed,,
3119,se,3219,unreviewed,,
3120,s,3121,unreviewed,,
3120,ne,3219,unreviewed,,
3120,se,3220,unreviewed,,
3121,s,3122,unreviewed,,
3121,ne,3220,unreviewed,,
3121,se,3221,unreviewed,,
3122,s,3123,unreviewed,,
3122,ne,3221,unreviewed,,
3122,se,3222,unreviewed,,
3123,s,3124,unreviewed,,
3123,ne,3222,unreviewed,,
3123,se,3223,unreviewed,,
3124,s,3125,unreviewed,,
3124,ne,3223,unreviewed,,
3124,se,3224,unreviewed,,
3125,s,3126,unreviewed,,
3125,ne,3224,unreviewed,,
3125,se,3225,unreviewed,,
3126,s,3127,unreviewed,,
3126,ne,3225,unreviewed,,
3126,se,3226,unreviewed,,
3127,s,3128,unreviewed,,
3127,ne,3226,unreviewed,,
3127,se,3227,unreviewed,,
3128,s,3129,unreviewed,,
3128,ne,3227,unreviewed,,
3128,se,3228,unreviewed,,
3129,s,3130,unreviewed,,
3129,ne,3228,unreviewed,,
3129,se,3229,unreviewed,,
3130,s,3131,unreviewed,,
3130,ne,3229,unreviewed,,
3130,se,3230,unreviewed,,
3131,s,3132,unreviewed,,
3131,ne,3230,unreviewed,,
3131,se,3231,unreviewed,,
3132,s,3133,unreviewed,,
3132,ne,3231,unreviewed,,
3132,se,3232,unreviewed,,
3133,s,3134,unreviewed,,
3133,ne,3232,unreviewed,,
3133,se,3233,unreviewed,,
3134,ne,3233,unreviewed,,
3134,se,3234,unreviewed,,
3200,s,3201,reviewed,railroad,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3200,ne,3300,reviewed,railroad,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3200,se,3301,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3201,s,3202,reviewed,railroad,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3201,ne,3301,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3201,se,3302,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3202,s,3203,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3202,ne,3302,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3202,se,3303,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3203,s,3204,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3203,ne,3303,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3203,se,3304,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3204,s,3205,unreviewed,,
3204,ne,3304,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3204,se,3305,unreviewed,,
3205,s,3206,unreviewed,,
3205,ne,3305,unreviewed,,
3205,se,3306,unreviewed,,
3206,s,3207,unreviewed,,
3206,ne,3306,unreviewed,,
3206,se,3307,unreviewed,,
3207,s,3208,unreviewed,,
3207,ne,3307,unreviewed,,
3207,se,3308,unreviewed,,
3208,s,3209,unreviewed,,
3208,ne,3308,unreviewed,,
3208,se,3309,unreviewed,,
3209,s,3210,unreviewed,,
3209,ne,3309,unreviewed,,
3209,se,3310,unreviewed,,
3210,s,3211,unreviewed,,
3210,ne,3310,unreviewed,,
3210,se,3311,unreviewed,,
3211,s,3212,unreviewed,,
3211,ne,3311,unreviewed,,
3211,se,3312,unreviewed,,
3212,s,3213,unreviewed,,
3212,ne,3312,unreviewed,,
3212,se,3313,unreviewed,,
3213,s,3214,unreviewed,,
3213,ne,3313,unreviewed,,
3213,se,3314,unreviewed,,
3214,s,3215,unreviewed,,
3214,ne,3314,unreviewed,,
3214,se,3315,unreviewed,,
3215,s,3216,unreviewed,,
3215,ne,3315,unreviewed,,
3215,se,3316,unreviewed,,
3216,s,3217,unreviewed,,
3216,ne,3316,unreviewed,,
3216,se,3317,unreviewed,,
3217,s,3218,unreviewed,,
3217,ne,3317,unreviewed,,
3217,se,3318,unreviewed,,
3218,s,3219,unreviewed,,
3218,ne,3318,unreviewed,,
3218,se,3319,unreviewed,,
3219,s,3220,unreviewed,,
3219,ne,3319,unreviewed,,
3219,se,3320,unreviewed,,
3220,s,3221,unreviewed,,
3220,ne,3320,unreviewed,,
3220,se,3321,unreviewed,,
3221,s,3222,unreviewed,,
3221,ne,3321,unreviewed,,
3221,se,3322,unreviewed,,
3222,s,3223,unreviewed,,
3222,ne,3322,unreviewed,,
3222,se,3323,unreviewed,,
3223,s,3224,unreviewed,,
3223,ne,3323,unreviewed,,
3223,se,3324,unreviewed,,
3224,s,3225,unreviewed,,
3224,ne,3324,unreviewed,,
3224,se,3325,unreviewed,,
3225,s,3226,unreviewed,,
3225,ne,3325,unreviewed,,
3225,se,3326,unreviewed,,
3226,s,3227,unreviewed,,
3226,ne,3326,unreviewed,,
3226,se,3327,unreviewed,,
3227,s,3228,unreviewed,,
3227,ne,3327,unreviewed,,
3227,se,3328,unreviewed,,
3228,s,3229,unreviewed,,
3228,ne,3328,unreviewed,,
3228,se,3329,unreviewed,,
3229,s,3230,unreviewed,,
3229,ne,3329,unreviewed,,
3229,se,3330,unreviewed,,
3230,s,3231,unreviewed,,
3230,ne,3330,unreviewed,,
3230,se,3331,unreviewed,,
3231,s,3232,unreviewed,,
3231,ne,3331,unreviewed,,
3231,se,3332,unreviewed,,
3232,s,3233,unreviewed,,
3232,ne,3332,unreviewed,,
3232,se,3333,unreviewed,,
3233,s,3234,unreviewed,,
3233,ne,3333,unreviewed,,
3233,se,3334,unreviewed,,
3234,ne,3334,unreviewed,,
3234,se,3335,unreviewed,,
3241,ne,3341,unreviewed,,
3241,se,3342,unreviewed,,
3300,s,3301,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3300,se,3400,reviewed,railroad,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3301,s,3302,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3301,ne,3400,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3301,se,3401,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3302,s,3303,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3302,ne,3401,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3302,se,3402,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3303,s,3304,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3303,ne,3402,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3303,se,3403,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3304,s,3305,unreviewed,,
3304,ne,3403,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3304,se,3404,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3305,s,3306,unreviewed,,
3305,ne,3404,unreviewed,,
3305,se,3405,unreviewed,,
3306,s,3307,unreviewed,,
3306,ne,3405,unreviewed,,
3306,se,3406,unreviewed,,
3307,s,3308,unreviewed,,
3307,ne,3406,unreviewed,,
3307,se,3407,unreviewed,,
3308,s,3309,unreviewed,,
3308,ne,3407,unreviewed,,
3308,se,3408,unreviewed,,
3309,s,3310,unreviewed,,
3309,ne,3408,unreviewed,,
3309,se,3409,unreviewed,,
3310,s,3311,unreviewed,,
3310,ne,3409,unreviewed,,
3310,se,3410,unreviewed,,
3311,s,3312,unreviewed,,
3311,ne,3410,unreviewed,,
3311,se,3411,unreviewed,,
3312,s,3313,unreviewed,,
3312,ne,3411,unreviewed,,
3312,se,3412,unreviewed,,
3313,s,3314,unreviewed,,
3313,ne,3412,unreviewed,,
3313,se,3413,unreviewed,,
3314,s,3315,unreviewed,,
3314,ne,3413,unreviewed,,
3314,se,3414,unreviewed,,
3315,s,3316,unreviewed,,
3315,ne,3414,unreviewed,,
3315,se,3415,unreviewed,,
3316,s,3317,unreviewed,,
3316,ne,3415,unreviewed,,
3316,se,3416,unreviewed,,
3317,s,3318,unreviewed,,
3317,ne,3416,unreviewed,,
3317,se,3417,unreviewed,,
3318,s,3319,unreviewed,,
3318,ne,3417,unreviewed,,
3318,se,3418,unreviewed,,
3319,s,3320,unreviewed,,
3319,ne,3418,unreviewed,,
3319,se,3419,unreviewed,,
3320,s,3321,unreviewed,,
3320,ne,3419,unreviewed,,
3320,se,3420,unreviewed,,
3321,s,3322,unreviewed,,
3321,ne,3420,unreviewed,,
3321,se,3421,unreviewed,,
3322,s,3323,unreviewed,,
3322,ne,3421,unreviewed,,
3322,se,3422,unreviewed,,
3323,s,3324,unreviewed,,
3323,ne,3422,unreviewed,,
3323,se,3423,unreviewed,,
3324,s,3325,unreviewed,,
3324,ne,3423,unreviewed,,
3324,se,3424,unreviewed,,
3325,s,3326,unreviewed,,
3325,ne,3424,unreviewed,,
3325,se,3425,unreviewed,,
3326,s,3327,unreviewed,,
3326,ne,3425,unreviewed,,
3326,se,3426,unreviewed,,
3327,s,3328,unreviewed,,
3327,ne,3426,unreviewed,,
3327,se,3427,unreviewed,,
3328,s,3329,unreviewed,,
3328,ne,3427,unreviewed,,
3328,se,3428,unreviewed,,
3329,s,3330,unreviewed,,
3329,ne,3428,unreviewed,,
3329,se,3429,unreviewed,,
3330,s,3331,unreviewed,,
3330,ne,3429,unreviewed,,
3330,se,3430,unreviewed,,
3331,s,3332,unreviewed,,
3331,ne,3430,unreviewed,,
3331,se,3431,unreviewed,,
3332,s,3333,unreviewed,,
3332,ne,3431,unreviewed,,
3332,se,3432,unreviewed,,
3333,s,3334,unreviewed,,
3333,ne,3432,unreviewed,,
3333,se,3433,unreviewed,,
3334,s,3335,unreviewed,,
3334,ne,3433,unreviewed,,
3334,se,3434,unreviewed,,
3335,s,3336,unreviewed,,
3335,ne,3434,unreviewed,,
3335,se,3435,unreviewed,,
3336,s,3337,unreviewed,,
3336,ne,3435,unreviewed,,
3336,se,3436,unreviewed,,
3337,s,3338,unreviewed,,
3337,ne,3436,unreviewed,,
3337,se,3437,unreviewed,,
3338,s,3339,unreviewed,,
3338,ne,3437,unreviewed,,
3338,se,3438,unreviewed,,
3339,s,3340,unreviewed,,
3339,ne,3438,unreviewed,,
3339,se,3439,unreviewed,,
3340,s,3341,unreviewed,,
3340,ne,3439,unreviewed,,
3340,se,3440,unreviewed,,
3341,s,3342,unreviewed,,
3341,ne,3440,unreviewed,,
3341,se,3441,unreviewed,,
3342,ne,3441,unreviewed,,
3342,se,3442,unreviewed,,
3400,s,3401,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3400,ne,3500,reviewed,railroad,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3400,se,3501,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3401,s,3402,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x1900-2620 y80-550
3401,ne,3501,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3401,se,3502,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3402,s,3403,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3402,ne,3502,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3402,se,3503,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3403,s,3404,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3403,ne,3503,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3403,se,3504,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3404,s,3405,unreviewed,,
3404,ne,3504,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3404,se,3505,unreviewed,,
3405,s,3406,unreviewed,,
3405,ne,3505,unreviewed,,
3405,se,3506,unreviewed,,
3406,s,3407,unreviewed,,
3406,ne,3506,unreviewed,,
3406,se,3507,unreviewed,,
3407,s,3408,unreviewed,,
3407,ne,3507,unreviewed,,
3407,se,3508,unreviewed,,
3408,s,3409,unreviewed,,
3408,ne,3508,unreviewed,,
3408,se,3509,unreviewed,,
3409,s,3410,unreviewed,,
3409,ne,3509,unreviewed,,
3409,se,3510,unreviewed,,
3410,s,3411,unreviewed,,
3410,ne,3510,unreviewed,,
3410,se,3511,unreviewed,,
3411,s,3412,unreviewed,,
3411,ne,3511,unreviewed,,
3411,se,3512,unreviewed,,
3412,s,3413,unreviewed,,
3412,ne,3512,unreviewed,,
3412,se,3513,unreviewed,,
3413,s,3414,unreviewed,,
3413,ne,3513,unreviewed,,
3413,se,3514,unreviewed,,
3414,s,3415,unreviewed,,
3414,ne,3514,unreviewed,,
3414,se,3515,unreviewed,,
3415,s,3416,unreviewed,,
3415,ne,3515,unreviewed,,
3415,se,3516,unreviewed,,
3416,s,3417,unreviewed,,
3416,ne,3516,unreviewed,,
3416,se,3517,unreviewed,,
3417,s,3418,unreviewed,,
3417,ne,3517,unreviewed,,
3417,se,3518,unreviewed,,
3418,s,3419,unreviewed,,
3418,ne,3518,unreviewed,,
3418,se,3519,unreviewed,,
3419,s,3420,unreviewed,,
3419,ne,3519,unreviewed,,
3419,se,3520,unreviewed,,
3420,s,3421,unreviewed,,
3420,ne,3520,unreviewed,,
3420,se,3521,unreviewed,,
3421,s,3422,unreviewed,,
3421,ne,3521,unreviewed,,
3421,se,3522,unreviewed,,
3422,s,3423,unreviewed,,
3422,ne,3522,unreviewed,,
3422,se,3523,unreviewed,,
3423,s,3424,unreviewed,,
3423,ne,3523,unreviewed,,
3423,se,3524,unreviewed,,
3424,s,3425,unreviewed,,
3424,ne,3524,unreviewed,,
3424,se,3525,unreviewed,,
3425,s,3426,unreviewed,,
3425,ne,3525,unreviewed,,
3425,se,3526,unreviewed,,
3426,s,3427,unreviewed,,
3426,ne,3526,unreviewed,,
3426,se,3527,unreviewed,,
3427,s,3428,unreviewed,,
3427,ne,3527,unreviewed,,
3427,se,3528,unreviewed,,
3428,s,3429,unreviewed,,
3428,ne,3528,unreviewed,,
3428,se,3529,unreviewed,,
3429,s,3430,unreviewed,,
3429,ne,3529,unreviewed,,
3429,se,3530,unreviewed,,
3430,s,3431,unreviewed,,
3430,ne,3530,unreviewed,,
3430,se,3531,unreviewed,,
3431,s,3432,unreviewed,,
3431,ne,3531,unreviewed,,
3431,se,3532,unreviewed,,
3432,s,3433,unreviewed,,
3432,ne,3532,unreviewed,,
3432,se,3533,unreviewed,,
3433,s,3434,unreviewed,,
3433,ne,3533,unreviewed,,
3433,se,3534,unreviewed,,
3434,s,3435,unreviewed,,
3434,ne,3534,unreviewed,,
3434,se,3535,unreviewed,,
3435,s,3436,unreviewed,,
3435,ne,3535,unreviewed,,
3435,se,3536,unreviewed,,
3436,s,3437,unreviewed,,
3436,ne,3536,unreviewed,,
3436,se,3537,unreviewed,,
3437,s,3438,unreviewed,,
3437,ne,3537,unreviewed,,
3437,se,3538,unreviewed,,
3438,s,3439,unreviewed,,
3438,ne,3538,unreviewed,,
3438,se,3539,unreviewed,,
3439,s,3440,unreviewed,,
3439,ne,3539,unreviewed,,
3439,se,3540,unreviewed,,
3440,s,3441,unreviewed,,
3440,ne,3540,unreviewed,,
3440,se,3541,unreviewed,,
3441,s,3442,unreviewed,,
3441,ne,3541,unreviewed,,
3441,se,3542,unreviewed,,
3442,ne,3542,unreviewed,,
3500,s,3501,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3500,se,3600,reviewed,railroad,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3501,s,3502,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3501,ne,3600,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3501,se,3601,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3502,s,3503,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3502,ne,3601,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3502,se,3602,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3503,s,3504,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3503,ne,3602,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3503,se,3603,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3504,s,3505,unreviewed,,
3504,ne,3603,reviewed,none,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3504,se,3604,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3505,s,3506,unreviewed,,
3505,ne,3604,unreviewed,,
3505,se,3605,unreviewed,,
3506,s,3507,unreviewed,,
3506,ne,3605,unreviewed,,
3506,se,3606,unreviewed,,
3507,s,3508,unreviewed,,
3507,ne,3606,unreviewed,,
3507,se,3607,unreviewed,,
3508,s,3509,unreviewed,,
3508,ne,3607,unreviewed,,
3508,se,3608,unreviewed,,
3509,s,3510,unreviewed,,
3509,ne,3608,unreviewed,,
3509,se,3609,unreviewed,,
3510,s,3511,unreviewed,,
3510,ne,3609,unreviewed,,
3510,se,3610,unreviewed,,
3511,s,3512,unreviewed,,
3511,ne,3610,unreviewed,,
